symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date,trailing_3m_return,trailing_6m_return,trailing_12m_return,realized_vol_3m,drawdown_12m,relative_6m_vs_spy,log_market_cap,growth_x_trailing_6m,growth_x_fcf_margin,prediction,target_return,feature_set,forward_window,regression_bucket,test_year
CDNS,2024-12-31,,4641264000.0,3993762000.0,1382850000.0,1055484000.0,1666833000.0,1549093000.0,1031444000.0,1260551000.0,-142542000.0,1118009000.0,8974482000.0,2585076000.0,4673578000.0,2644030000.0,4016079000.0,1370105000.0,4089986000.0,0.1483183115563893,0.1347872584404934,-0.0135310531158958,0.8604901595772186,0.2979468524091713,0.2274130495485712,0.3591334171036166,0.2715964875085752,0.2408845952309543,0.0307118922776209,0.3337653277210691,0.2222334260666921,0.2880473769962433,0.5531256780137188,0.2946164469436788,2.9312198700099628,0.5171623275861492,2025-03-31,95774343168.0,large_cap,2025-03-31,254.3300018310547,90,0.2167655771128604,2025-07-01,0.3811190470519423,2025-09-30,0.1016789227545782,2026-04-01,-0.17609899958023378,-0.07256685394752638,-0.1831116951802242,0.387006736020721,-0.22104134201820924,-0.05624875025807863,25.285260669435996,-0.009781087297238778,0.03246817419172828,0.03791625739550684,0.2167655771128604,financial_only,fwd_3m_return,all,2025
CELH,2024-12-31,,1355630000.0,680207000.0,155728000.0,145074000.0,202324000.0,,524479000.0,262898000.0,-23390000.0,239508000.0,1766881000.0,20250000.0,1224417000.0,890190000.0,1324580000.0,365535000.0,1318014000.0,1.0165329465547948,0.0285399092877618,-0.9879930372670328,0.5017644932614357,0.1148750027662415,0.1070159261745461,0.1492472134727027,0.1939304972595767,0.1766765267809062,0.0172539704786704,0.0,0.3868894904951941,0.0114608737090952,0.016538483212827,0.503820008251829,3.6236748874936735,0.7672446531486841,2025-03-31,7710112768.0,low_cap,2025-03-31,35.619998931884766,90,0.2914093593311064,2025-07-01,0.6139810051202834,2025-09-30,-0.0362155289026512,2026-04-01,0.2868496582069875,0.13729244185692457,-0.573055270267391,0.8766440980360832,-0.6293058560786007,0.15361054554637232,22.76579865061443,0.003918313836491939,0.005042332047603881,-0.03797660659852633,0.2914093593311064,financial_only,fwd_3m_return,all,2025
CI,2024-12-31,,244384000000.0,,,3434000000.0,9479000000.0,,14844000000.0,10363000000.0,-1406000000.0,8957000000.0,155881000000.0,31972000000.0,41033000000.0,7550000000.0,48870000000.0,57979000000.0,195187000000.0,0.0841855013858723,0.2520505976320144,0.1678650962461421,,,0.0140516564095849,0.0387873183187115,0.0424045764043472,0.0366513356029854,0.0057532408013617,0.0,0.0607404740081183,0.2051051763845497,0.7791777349937855,0.0484343826380379,0.8428913917107919,1.567760022068116,2025-03-31,75463155712.0,large_cap,2025-03-31,322.1827697753906,90,0.0212789557163608,2025-07-01,-0.1151934422533823,2025-09-30,-0.1702845949503115,2026-04-01,0.1741473482194027,-0.03764100907402368,-0.07895393917334759,0.2768665128085257,-0.09498631543565883,-0.02132290538457593,25.046910370274205,-0.009487438832579744,0.009237991042743995,0.052062807488456736,0.0212789557163608,financial_only,fwd_3m_return,all,2025
CL,2024-12-31,,20101000000.0,12161000000.0,4330000000.0,2889000000.0,4853000000.0,,7729000000.0,4107000000.0,-561000000.0,3546000000.0,16046000000.0,8512000000.0,212000000.0,1096000000.0,5317000000.0,5759000000.0,19457000000.0,0.0829298157733622,0.0330986277432285,-0.0498311880301336,0.6049947763792846,0.2154121685488284,0.1437241928262275,0.2414307745883289,0.2043181931247201,0.1764091338739366,0.0279090592507835,0.0,0.3845082334212228,0.5304748847064689,40.15094339622642,0.0683036270721675,0.9232505643340858,1.2527109560014955,2025-03-31,70520684544.0,large_cap,2025-03-31,90.88179779052734,90,-0.0122220684098357,2025-07-01,-0.136935520551065,2025-09-30,-0.0660123493344013,2026-04-01,0.020149657773628205,-0.08109611933906191,0.06434037213493049,0.24782832174942035,-0.1293349494257271,-0.06477801564961416,24.979171901519155,-0.002684170265424044,0.005838900252598788,0.04305750564255986,-0.0122220684098357,financial_only,fwd_3m_return,all,2025
CME,2024-12-31,,6130100000.0,5279800000.0,3931500000.0,3525800000.0,5039100000.0,,132700000.0,3690500000.0,-94000000.0,3596500000.0,137447000000.0,3428000000.0,26486900000.0,2892400000.0,103033500000.0,102313900000.0,5578900000.0,0.1114675060764234,0.0988008388750469,-0.0126666672013764,0.8612910066719955,0.6413435343632241,0.575161906004796,0.8220257418312915,0.6020293306797605,0.5866951599484511,0.0153341707313094,0.0,0.0216472814472847,0.0249405225286837,0.1294224692206336,0.0210437477718684,1.007033257455732,0.0445997366257539,2025-03-31,108294709248.0,large_cap,2025-03-31,255.509521484375,90,0.0429383641945522,2025-07-01,0.028027589251333,2025-09-30,0.1621484816547818,2026-04-01,0.1422039509786861,0.25667392675104694,0.2874263692541301,0.17725319320201205,-0.004689736763708319,0.2729920304404947,25.40812213701764,0.02535959928035578,0.05796597396683679,0.040856458951544994,0.0429383641945522,financial_only,fwd_3m_return,all,2025
CMG,2024-12-31,,11313853000.0,3017692000.0,1985179000.0,1534110000.0,2320209000.0,,697483000.0,2105076000.0,-593603000.0,1511473000.0,9204374000.0,4540618000.0,3655546000.0,748537000.0,1780587000.0,1168768000.0,9871649000.0,0.1432596241284536,0.1460955510067263,0.0028359268782727,0.2667254029197657,0.1754644505280385,0.1355957161543463,0.205076820425367,0.186061812894334,0.1335948946835353,0.0524669182107987,0.0,0.0616485824943986,0.4933108976232387,1.2421175933772957,0.0813240531077941,1.523473435275435,1.229182234446362,2025-03-31,41881264128.0,mid_cap,2025-03-31,50.209999084472656,90,0.1599283557142585,2025-07-01,-0.2194782047142396,2025-09-30,-0.3501294231609337,2026-04-01,-0.18317881751461706,-0.1350559906223503,-0.14125729496618789,0.2827068385529497,-0.2675654632234922,-0.11873788693290255,24.458104407020425,-0.019731079366731526,0.01951761975047666,0.031217756557459002,0.1599283557142585,financial_only,fwd_3m_return,all,2025
COIN,2024-12-31,,6564028000.0,4908731000.0,2235435000.0,2579066000.0,3150807000.0,1468252000.0,1197111000.0,3103935000.0,,3103935000.0,22541951000.0,4694138000.0,10276842000.0,9308266000.0,18112653000.0,7941320000.0,3108383000.0,-0.0268689452909767,1.1117178931939855,1.1385868384849622,0.7478229830829485,0.3405584193120444,0.39290904913873,0.4800112065335492,0.4728704691692357,0.4728704691692357,,0.2236815565076809,0.1823744505660244,0.2082400942136729,0.4567685286978237,0.4129308062110506,2.280811376446233,0.2911916541740331,2025-03-31,51488137216.0,large_cap,2025-03-31,172.22999572753906,90,0.9469894611316384,2025-07-01,0.9595308518051096,2025-09-30,0.0044127607529369,2026-04-01,-0.37236254717735484,-0.04279440483342278,-0.3290612094375992,0.7460076842467713,-0.49877772488529926,-0.026476301143975034,24.664617272762154,-0.04757530558190329,0.5256985617384742,0.11171436088726759,0.9469894611316384,financial_only,fwd_3m_return,all,2025
COP,2024-12-31,,54745000000.0,16383000000.0,12783000000.0,9245000000.0,24425000000.0,,1158000000.0,20124000000.0,-12118000000.0,8006000000.0,122780000000.0,24324000000.0,64796000000.0,5607000000.0,15647000000.0,12124000000.0,56141000000.0,-0.2847733584732591,-0.0248659624873087,0.2599073959859503,0.2992602064115444,0.2335007763266051,0.1688738697597954,0.4461594666179559,0.3675952141748105,0.1462416659055621,0.2213535482692483,0.0,0.0211526166773221,0.1981104414399739,0.3753935428112846,0.045667046750285,1.2905806664467172,0.4458788076233914,2025-03-31,149131378688.0,large_cap,2025-03-31,100.79293823242188,90,-0.1166168803702816,2025-07-01,-0.0841553925886139,2025-09-30,0.2643045274242963,2026-04-01,0.09270533221805888,0.04204919517865191,-0.1480102487970948,0.28193509912190895,-0.19063525767358758,0.05836729886809966,25.72809349055197,-0.0010455937099338802,-0.0036364397784892383,0.024676678663174967,-0.1166168803702816,financial_only,fwd_3m_return,all,2025
CROX,2024-12-31,,4102108000.0,2410258000.0,1045993000.0,950071000.0,1089689000.0,,1338032000.0,992486000.0,-69347000.0,923139000.0,4812153000.0,1701296000.0,1835732000.0,180485000.0,872269000.0,740208000.0,3962347000.0,0.1145889504456418,0.0352722767592035,-0.0793166736864383,0.5875657101178223,0.2549891421678805,0.2316055549975768,0.2656412264133465,0.2419453607754842,0.2250401500886861,0.0169052106867981,0.0,0.3261815632352927,0.3535415436707852,0.9267670880063102,0.0375060809579412,1.1784106629487927,0.8524475427111315,2025-03-31,4717535232.0,low_cap,2025-03-31,106.1999969482422,90,0.0087570652721302,2025-07-01,-0.2132767848150044,2025-09-30,-0.2131826745784399,2026-04-01,-0.059760957789959934,-0.279511524112925,-0.2574465544978912,0.6067784366675808,-0.33491982828510236,-0.26319342042347726,22.274552303541572,-0.009859007835897873,0.00793767845586083,0.01244817440837909,0.0087570652721302,financial_only,fwd_3m_return,all,2025
CSX,2024-12-31,,14540000000.0,5353000000.0,5403000000.0,3470000000.0,7045000000.0,,-50000000.0,5247000000.0,-2529000000.0,2718000000.0,42764000000.0,18989000000.0,12502000000.0,933000000.0,2820000000.0,3276000000.0,14657000000.0,-0.0131959873426243,-0.0079825339428259,0.0052134533997983,0.3681568088033012,0.371595598349381,0.2386519944979367,0.484525447042641,0.3608665749656121,0.1869325997248968,0.1739339752407152,0.0,-0.0034387895460797,0.4440417173323356,1.5188769796832506,0.021817416518567,0.8608058608058609,0.3400056121971752,2025-03-31,84842618880.0,large_cap,2025-03-31,28.98859977722168,90,0.1419999835508729,2025-07-01,0.2164467582883038,2025-09-30,0.4295274330314917,2026-04-01,-0.09132805952341516,-0.1254494921886239,-0.18946620112878887,0.21533974536226244,-0.1961152986930612,-0.10913138849917614,25.164063834624745,0.0010014048295059628,-0.0014921958223246762,0.012008054609736028,0.1419999835508729,financial_only,fwd_3m_return,all,2025
CVX,2024-12-31,,193414000000.0,56926000000.0,18917000000.0,17661000000.0,45811000000.0,,4834000000.0,31492000000.0,-16448000000.0,15044000000.0,256938000000.0,24541000000.0,152318000000.0,6781000000.0,40911000000.0,38558000000.0,196913000000.0,-0.164621134665722,-0.0177692686617948,0.1468518660039272,0.2943220242588437,0.0978057431209736,0.0913119008965224,0.2368546227263797,0.1628217192137074,0.0777813395100665,0.0850403797036409,0.0,0.02499302015366,0.0955133144961041,0.1611168739085334,0.026391580848298,1.0610249494268376,0.752765258544863,2025-03-31,380594323456.0,large_cap,2025-03-31,160.0858154296875,90,-0.1192353649432715,2025-07-01,-0.0499656670654701,2025-09-30,0.2331511266768997,2026-04-01,0.1747847874592099,0.20340131060516553,0.11626533944031103,0.20805734211239219,-0.004048402743451196,0.21971941429461328,26.664999876973116,-0.0036142925343043584,-0.0013821175186286463,0.02062434863244711,-0.1192353649432715,financial_only,fwd_3m_return,all,2025
DDOG,2024-12-31,,2684275000.0,2168744000.0,54284000.0,183746000.0,265941000.0,1152703000.0,961757000.0,870603000.0,-95500000.0,775103000.0,5785339000.0,1842180000.0,2714363000.0,1246983000.0,4911115000.0,1862713000.0,2128359000.0,0.2705862336576921,0.2611946574802466,-0.0093915761774454,0.8079440444812845,0.0202229652326978,0.0684527479487012,0.0990736791126095,0.3243345037300574,0.2887569269169515,0.0355775768131059,0.429428057855473,0.3582930213931136,0.3184221356777882,0.6786785702575522,0.2155419068787498,2.636538747515049,0.463978861048592,2025-03-31,74032603136.0,large_cap,2025-03-31,99.20999908447266,90,0.3338373455520538,2025-07-01,0.4353391312425823,2025-09-30,0.1961495742773202,2026-04-01,-0.3276633184743858,-0.13133701182245539,-0.19674522412326667,0.4019173407981153,-0.4117402746817368,-0.11501890813300764,25.027771416041343,-0.034304525817445336,0.07542176662112175,0.04450076960805504,0.3338373455520538,financial_only,fwd_3m_return,all,2025
DHR,2024-12-31,,23875000000.0,14206000000.0,4863000000.0,3899000000.0,7276000000.0,1584000000.0,7759000000.0,6688000000.0,-1392000000.0,5296000000.0,77542000000.0,17146000000.0,49543000000.0,2078000000.0,9497000000.0,6798000000.0,23890000000.0,-0.1033292046691438,-0.0006278777731267,0.102701326896017,0.5950157068062827,0.2036858638743455,0.1633089005235602,0.3047539267015707,0.2801256544502618,0.2218219895287958,0.0583036649214659,0.0663455497382198,0.3249842931937173,0.2211188775115421,0.3460832004521325,0.0267983802326481,1.3970285378052367,0.3078976554641355,2025-03-31,114595143680.0,large_cap,2025-03-31,203.59698486328125,90,-0.0174637028802965,2025-07-01,-0.0296281956619429,2025-09-30,-0.0629036406690822,2026-04-01,-0.11123897102756164,-0.2570206146508285,-0.17202974006391847,0.28382333326260983,-0.2671560666198789,-0.24070251096138073,25.46467126406388,0.0001613775311746179,-0.00013927709681587448,-0.007774052773806311,-0.0174637028802965,financial_only,fwd_3m_return,all,2025
DPZ,2024-12-31,,4706416000.0,1848502000.0,879157000.0,584170000.0,1005817000.0,,969345000.0,624897000.0,-112885000.0,512012000.0,1737013000.0,5197241000.0,-3962291000.0,186126000.0,905278000.0,1612462000.0,4479358000.0,-0.0127392521926721,0.0506898533227306,0.0634291055154028,0.3927621357738032,0.1867996794163542,0.1241220495595799,0.2137118775730832,0.1327755557519777,0.1087902131898242,0.0239853425621534,0.0,0.205962456357449,2.992056478564064,1.3116757451686412,0.1071529113483894,0.5614259436811534,2.709488069461772,2025-03-31,10054730752.0,mid_cap,2025-03-31,451.7962951660156,90,-0.0003221326328597,2025-07-01,-0.0530926455208332,2025-09-30,-0.1997720822122467,2026-04-01,0.06634583650439607,0.0704888910227941,-0.05332981380452051,0.3526382018729236,-0.1294611082807522,0.08680699471224185,23.03130908228888,0.0035730715468273743,0.00551455994954078,0.06751295064523004,-0.0003221326328597,financial_only,fwd_3m_return,all,2025
DUK,2024-12-31,,30357000000.0,15197000000.0,7938000000.0,4524000000.0,14997000000.0,,,12328000000.0,-12280000000.0,48000000.0,186343000000.0,85230000000.0,50127000000.0,314000000.0,12950000000.0,19357000000.0,29060000000.0,0.0101501668520578,0.0446317962835511,0.0344816294314933,0.5006094146325395,0.2614882893566558,0.1490265836545113,0.4940211483348157,0.4061007345916922,0.0015811839114537,0.4045195506802385,0.0,0.0,0.4573823540460334,1.7002812855347418,0.0016850646388648,0.6690086273699437,0.1629092587325523,2025-03-31,94292164608.0,large_cap,2025-03-31,116.78955841064452,90,-0.0165519748996608,2025-07-01,0.0326724715784545,2025-09-30,0.1112169247119825,2026-04-01,0.13654226492046573,0.07903301616141634,0.3184256998891366,0.18193637390436562,0.0,0.09535111985086409,25.269663933080633,0.0035273854769909355,7.057107822283004e-05,0.01509037006693651,-0.0165519748996608,financial_only,fwd_3m_return,all,2025
DUOL,2024-12-31,,748024000.0,544379000.0,62595000.0,88574000.0,73449000.0,235298000.0,246486000.0,285513000.0,-21140000.0,264373000.0,1301728000.0,54656000.0,824550000.0,785791000.0,1101588000.0,422231000.0,531109000.0,0.4373915749874828,0.4084189874394899,-0.0289725875479929,0.7277560613028459,0.0836804701453429,0.1184106392308268,0.0981906997636439,0.3816896249318203,0.353428499620333,0.0282611253114873,0.3145594259007732,0.3295161652567297,0.0419872661569851,0.0662858528894548,0.6036522222768504,2.608969971413752,0.5746392487524276,2025-03-31,5221224448.0,low_cap,2025-03-31,310.5400085449219,90,0.297932589901015,2025-07-01,0.0363881866491742,2025-09-30,-0.6902492439150827,2026-04-01,-0.09166957964866407,0.11721117459851804,0.3953718458170521,0.6808027047262756,-0.2964498555947993,0.1335292782879658,22.375997779916425,0.04787126924612,0.14434690994719454,0.06350335071689261,0.297932589901015,financial_only,fwd_3m_return,all,2025
DXCM,2024-12-31,,4033000000.0,2438200000.0,600000000.0,576200000.0,945700000.0,552400000.0,1285800000.0,989500000.0,-358800000.0,630700000.0,6484500000.0,2587400000.0,2102600000.0,606100000.0,4301400000.0,2932000000.0,3622300000.0,0.2448621898412262,0.1133810010214504,-0.1314811888197757,0.6045623605256633,0.148772625836846,0.1428713116786511,0.2344904537565088,0.2453508554425985,0.1563848251921646,0.0889660302504339,0.1369699975204562,0.318819737168361,0.3990130310740998,1.2305716731665557,0.0934690415606446,1.4670532060027286,0.6219446372118128,2025-03-31,23781353472.0,mid_cap,2025-03-31,68.29000091552734,90,0.2238980921151343,2025-07-01,-0.0146434322242428,2025-09-30,-0.0866891478148527,2026-04-01,-0.15241403532096254,0.011254289204333023,-0.5103957341027929,0.38570538847351815,-0.5137771278080328,0.027572392893780773,23.892167642989705,0.0012760225757721807,0.017731068024852158,0.02365636990750167,0.2238980921151343,financial_only,fwd_3m_return,all,2025
ECL,2024-12-31,,15741400000.0,6841700000.0,2613500000.0,2112400000.0,3846900000.0,,4228200000.0,2813900000.0,-994500000.0,1819400000.0,22387800000.0,8282700000.0,8757300000.0,1256800000.0,6025700000.0,4792800000.0,15320200000.0,0.0798150523689367,0.0274931136669234,-0.0523219387020132,0.4346309731027736,0.1660271640387767,0.1341939090551031,0.2443810588638875,0.1787579249622015,0.115580570978439,0.0631773539837625,0.0,0.2686038090639968,0.3699648915927425,0.945805213935802,0.0561377178641938,1.2572400267067267,0.7031240229053324,2025-03-31,69689556992.0,large_cap,2025-03-31,250.91552734375,90,0.0779323765507176,2025-07-01,0.0854823643882267,2025-09-30,0.0742261007054245,2026-04-01,0.06189811758486763,-0.003586216842385248,0.1046680282664405,0.20087302733931706,-0.057979674726886254,0.012731886847062501,24.96731631553921,-9.859626728193275e-05,0.0031776697755981314,-0.0003659238275854626,0.0779323765507176,financial_only,fwd_3m_return,all,2025
ELV,2024-12-31,,176810000000.0,,,5980000000.0,,,,5808000000.0,-1256000000.0,4552000000.0,116889000000.0,31232000000.0,41315000000.0,8288000000.0,,,171340000000.0,0.094160094511319,0.0319248278277108,-0.0622352666836081,,,0.0338216164244103,,0.0328488207680561,0.0257451501611899,0.0071036706068661,0.0,0.0,0.2671936623634388,0.7559482028319012,0.0709048755657076,,1.5126316419851311,2025-03-31,85275320320.0,large_cap,2025-03-31,425.8670959472656,90,-0.0861121535630753,2025-07-01,-0.2497807745614362,2025-09-30,-0.2990770997791228,2026-04-01,0.168934636872772,-0.15704857579470155,-0.1514267744463358,0.25182340420301813,-0.2176819260071352,-0.1407304721052538,25.16915092156186,-0.0050137487428330366,0.0008219094862945485,0.03895164912633779,-0.0861121535630753,financial_only,fwd_3m_return,all,2025
ENPH,2024-12-31,,1330383000.0,629138000.0,90446000.0,102658000.0,210453000.0,201315000.0,337377000.0,513693000.0,-33604000.0,480089000.0,3249676000.0,1308195000.0,833016000.0,369110000.0,2327084000.0,660091000.0,2290786000.0,-0.017189844232991,-0.4192460579032698,-0.4020562136702788,0.4728999092742466,0.0679849336619605,0.0771642451835298,0.1581897844455318,0.386124146204514,0.3608652545920986,0.0252588916124153,0.1513210857324544,0.2535938898798316,0.4025616707634853,1.5704320205134117,0.1135836311066087,3.5253987707755448,0.4093894283614736,2025-03-31,6970807808.0,low_cap,2025-03-31,62.04999923706055,90,-0.3406929838771403,2025-07-01,-0.4296535080614299,2025-09-30,-0.383078174859454,2026-04-01,-0.1501164577247852,-0.4538332989727414,-0.4820534419331127,0.5141423424172331,-0.5387303206489454,-0.43751519528329363,22.664996952851126,0.19026782153955787,-0.1512913354219972,-0.08453496218342799,-0.3406929838771403,financial_only,fwd_3m_return,all,2025
